id;issue_d;loan_amnt;loan_status;funded_amnt;term;int_rate;installment;grade;sub_grade;verification_status;url;addr_state;total_pymnt
50466805;Jun-15;16000.0;Late (31-120 days);16000.0; 36 months;ное.53;527.85;B;B5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50466805;;3179.4
56028123;Jul-15;20000.0;Current;20000.0; 36 months;дек.29;667.06;C;C1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56028123;OH;3321.64
58652631;Aug-15;14000.0;;14000.0; 60 months;13.99;325.69;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58652631;CO;1281.0
65944797;Dec-15;30000.0;;30000.0; 60 months;20.99;811.44;E;E5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65944797;CA;776.46
38444939;Jan-15;11850.0;Current;11850.0;;дек.99;399.22;C;C2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38444939;MI;4782.09
42504722;Mar-15;5825.0;Current;5825.0; 36 months;;197.2;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=42504722;VA;1770.49
67349191;Dec-15;22400.0;Issued;22400.0; 36 months;юни.49;686.44;A;A2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67349191;;0.0
61752745;Oct-15;5050.0;Current;5050.0; 36 months;17.57;;D;D4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61752745;GA;539.54
59162018;Sep-15;30000.0;Current;30000.0; 36 months;ное.53;989.71;B;B5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59162018;NY;3910.8
60914884;Oct-15;25000.0;Current;25000.0; 36 months;сеп.99;806.57;;B3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60914884;SC;2391.96
49187606;Jun-15;16000.0;Current;16000.0; 60 months;сеп.17;333.46;B;B2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=49187606;;2294.76
62156328;Oct-15;10000.0;Current;10000.0; 36 months;;318.79;B;B2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=62156328;TX;946.18
57824072;Aug-15;20000.0;Current;20000.0; 36 months;сеп.99;645.25;B;B3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=57824072;CA;3215.15
60782945;Oct-15;17000.0;Current;17000.0; 36 months;окт.99;556.48;B;B4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60782945;CA;1648.68
61912567;Oct-15;9000.0;Current;9000.0; 36 months;;296.92;B;B5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61912567;NY;885.0
43925295;Mar-15;15000.0;Current;15000.0; 36 months;юни.92;462.61;A;A4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43925295;TX;4157.72
58563231;Aug-15;11975.0;Late (31-120 days);11975.0; 36 months;28.99;501.76;G;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58563231;NJ;1553.49
52858476;Jul-15;10800.0;Current;10800.0; 60 months;18.55;277.5;E;E2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=52858476;MA;
63978849;Nov-15;18000.0;Current;18000.0; 36 months;авг.18;;B;B1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63978849;CA;1114.76
48525754;May-15;3000.0;Current;3000.0; 36 months;13.33;101.56;C;C3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=48525754;WA;810.26
38459802;Jan-15;10975.0;Current;10975.0; 36 months;дек.99;;C;C2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38459802;GA;4077.43
67325538;;12000.0;Current;12000.0; 36 months;сеп.76;385.86;B;B3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67325538;IL;379.35
39651264;Jan-15;25000.0;Current;25000.0; 36 months;дек.99;842.23;C;C2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39651264;MD;
42904497;Mar-15;30500.0;Current;30500.0; 36 months;14.65;1052.08;C;C5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=42904497;TX;10495.98
65865099;Dec-15;10500.0;Fully Paid;10500.0; 36 months;ное.99;348.71;C;C1;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65865099;AZ;10504.38
66540939;Dec-15;16075.0;Current;16075.0; 60 months;15.41;385.9;D;D1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=66540939;MD;358.38
52636294;Jun-15;7000.0;Current;7000.0; 36 months;дек.29;;C;C1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=52636294;GA;1629.58
59170854;Sep-15;;Current;20400.0; 60 months;15.61;491.88;D;D1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59170854;TN;1932.14
60944937;Oct-15;25000.0;Current;25000.0; 36 months;юни.89;770.68;A;A3;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60944937;NY;2241.82
50343694;Jun-15;30000.0;Current;30000.0; 36 months;;1025.19;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50343694;WA;7153.01
55350824;Jul-15;8000.0;Current;8000.0; 36 months;15.61;279.72;D;D1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55350824;;1391.66
67958793;Dec-15;32000.0;Current;32000.0;;ное.22;699.28;B;B5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67958793;CA;0.0
58001167;Sep-15;15000.0;Current;15000.0; 60 months;18.25;382.95;E;E1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58001167;PA;1516.59
63440401;Nov-15;25000.0;Current;25000.0; 60 months;окт.99;543.44;B;B4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63440401;CO;1071.62
51145625;Jun-15;7425.0;Current;7425.0; 36 months;15.61;259.62;D;D1;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=51145625;IL;1810.9
61308804;Oct-15;5000.0;Current;5000.0; 36 months;дек.69;167.73;C;C2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61308804;MO;
62358151;Oct-15;18900.0;Current;18900.0; 36 months;13.99;645.87;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=62358151;CA;1277.05
43409281;Mar-15;22000.0;Fully Paid;22000.0; 60 months;18.25;561.66;E;E1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43409281;NJ;23701.17
51817188;Jun-15;14400.0;Current;14400.0; 36 months;14.65;496.72;C;C5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=51817188;TX;3482.9
67888311;Dec-15;5000.0;Current;5000.0; 36 months;юли.89;156.43;;A5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67888311;GA;0.0
40951402;Feb-15;20000.0;Current;20000.0; 36 months;юли.89;625.72;A;A5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40951402;NJ;6865.39
58350531;Aug-15;21000.0;Current;21000.0; 60 months;15.61;506.34;D;D1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58350531;MI;2007.15
67989735;Dec-15;10000.0;Current;10000.0; 36 months;дек.59;334.97;C;C2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67989735;FL;292.99
38568923;Jan-15;35000.0;Current;35000.0; 36 months;17.86;1262.88;D;D5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38568923;WV;15085.1
40919338;Feb-15;25000.0;Current;25000.0; 60 months;13.33;573.06;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40919338;AZ;6266.63
58100934;Aug-15;;Current;5000.0; 36 months;13.33;169.27;C;C3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58100934;PA;838.94
40551340;Feb-15;35000.0;Current;35000.0; 60 months;25.авг;1043.78;G;G1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40551340;OK;11431.41
53734436;Jul-15;35000.0;Current;35000.0; 36 months;дек.29;1167.36;C;C1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53734436;VA;6980.26
46804800;Apr-15;7200.0;Current;7200.0; 36 months;16.55;255.1;D;D2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46804800;TX;2027.56
61422184;Oct-15;13600.0;Current;13600.0; 36 months;авг.18;427.31;B;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61422184;MI;1275.75
61046865;Oct-15;10000.0;Current;10000.0; 36 months;окт.99;327.34;B;B4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61046865;TX;648.57
38638818;Jan-15;35000.0;Current;35000.0;;13.66;1190.45;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38638818;MD;14232.28
60930171;Oct-15;10000.0;Current;10000.0; 36 months;сеп.17;318.79;B;B2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60930171;TX;951.28
60761817;Sep-15;3000.0;Current;3000.0; 36 months;16.55;106.29;D;D2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60761817;NY;313.35
48121017;May-15;14000.0;Current;14000.0; 60 months;17.86;354.45;D;D5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=48121017;NY;2807.82
65934434;Dec-15;22000.0;Fully Paid;22000.0;;17.57;553.53;D;D4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65934434;AL;22013.43
54374515;Jul-15;10000.0;Current;; 36 months;май.32;301.15;A;A1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=54374515;MA;1803.94
51866468;Jun-15;10800.0;Current;10800.0; 36 months;15.61;377.62;D;D1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=51866468;TX;2256.35
56080552;Jul-15;6000.0;Current;6000.0; 36 months;16.99;213.89;D;D3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56080552;WA;1063.79
66495006;Dec-15;27200.0;Current;27200.0; 36 months;юли.89;850.97;A;A5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=66495006;PA;0.0
40963848;Feb-15;6000.0;Current;6000.0; 36 months;13.33;203.12;;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40963848;GA;2026.76
42504335;Mar-15;35000.0;;35000.0; 60 months;22.99;986.47;F;F1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=42504335;TN;9820.0
59512720;Sep-15;21000.0;Current;21000.0; 60 months;21.99;579.88;F;F1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59512720;NM;1713.98
59221570;Aug-15;9500.0;Current;9500.0;;юли.26;294.47;A;A4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59221570;NY;1170.22
55523661;Jul-15;3500.0;Current;3500.0; 36 months;13.99;119.61;C;C4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55523661;;595.33
43570202;Apr-15;;Fully Paid;21000.0; 60 months;авг.18;427.62;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43570202;NC;21260.7
42315653;Mar-15;28000.0;Current;28000.0;;авг.18;879.75;B;B1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=42315653;WI;7892.3
54443710;Jul-15;6500.0;Current;6500.0; 36 months;юни.24;;A;A2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=54443710;IL;1188.51
54404926;Jul-15;14400.0;Current;14400.0;;окт.99;471.37;B;B4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=54404926;CA;2819.43
40530471;Feb-15;35000.0;Current;35000.0; 60 months;14.99;832.47;C;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40530471;MD;9128.02
55544427;Jul-15;18000.0;Current;18000.0; 36 months;окт.99;589.22;B;B4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55544427;GA;2935.11
38448348;Jan-15;10000.0;Current;10000.0; 36 months;дек.39;334.01;C;C1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38448348;WI;
50315163;May-15;8000.0;Current;8000.0; 36 months;13.99;273.39;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50315163;NC;1907.51
40297405;Jan-15;16000.0;Current;16000.0; 60 months;17.86;405.08;D;D5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40297405;TN;4440.0
50054225;May-15;11500.0;Current;; 36 months;авг.18;361.33;B;B1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50054225;NJ;2524.08
67175162;Dec-15;9175.0;Fully Paid;9175.0; 36 months;13.67;312.12;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67175162;WA;9227.26
48716168;Jun-15;35000.0;;35000.0; 36 months;сеп.99;1129.19;B;B3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=48716168;CA;7865.48
48575842;May-15;35000.0;Current;35000.0; 36 months;19.52;1292.19;E;E3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=48575842;;9007.37
62724181;Oct-15;16000.0;Current;; 36 months;авг.18;502.72;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=62724181;WI;1001.8
60740049;Sep-15;22000.0;Current;22000.0; 36 months;;688.29;A;A5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60740049;NY;2055.23
44767027;Apr-15;20000.0;Fully Paid;20000.0; 36 months;13.33;677.07;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=44767027;UT;21723.13
63215615;Oct-15;25000.0;Current;25000.0; 36 months;юни.89;;A;A3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63215615;MA;1531.79
55927677;Jul-15;10000.0;;10000.0; 36 months;13.33;338.54;C;C3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55927677;VA;1677.89
66121860;Dec-15;23000.0;Current;23000.0;;13.67;531.25;C;C4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=66121860;SC;496.32
66260517;Dec-15;18800.0;Current;18800.0;;19.99;497.99;E;E4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=66260517;OH;477.11
68323139;Dec-15;5525.0;Current;5525.0; 36 months;юли.49;171.84;A;A4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=68323139;WV;
47420609;May-15;10000.0;Current;10000.0; 36 months;14.65;344.95;;C5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=47420609;IL;2743.32
57174591;Aug-15;26400.0;Current;26400.0; 60 months;сеп.99;560.8;B;B3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=57174591;;2228.55
67355799;Dec-15;;Current;15750.0; 36 months;18.фев;570.99;E;E1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67355799;IL;555.07
39651810;Feb-15;5025.0;Current;5025.0; 36 months;окт.99;164.49;B;B4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39651810;;1806.32
65805229;Nov-15;28000.0;Current;28000.0; 60 months;авг.18;570.16;B;B1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65805229;CA;557.44
56865019;Aug-15;10000.0;Current;10000.0; 60 months;13.99;232.64;C;C4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56865019;IN;1155.43
45142189;Apr-15;20000.0;Current;20000.0; 36 months;авг.18;628.39;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=45142189;CA;5637.33
57813771;Sep-15;31500.0;Current;31500.0; 60 months;;924.39;F;F4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=57813771;CA;3653.83
63385908;Oct-15;12000.0;Current;12000.0; 36 months;сеп.99;;B;B3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63385908;CT;767.64
48001169;May-15;23700.0;Current;23700.0; 60 months;17.86;600.03;D;D5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=48001169;CA;4776.72
40370940;Feb-15;24000.0;Current;24000.0; 60 months;20.99;649.15;E;E4;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40370940;TX;7112.66
67215266;Dec-15;18850.0;Fully Paid;18850.0; 36 months;13.67;641.24;C;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67215266;NM;18879.71
46988294;May-15;4000.0;Current;4000.0; 36 months;ное.53;;B;B5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46988294;OH;1050.64
42465284;Mar-15;;Fully Paid;5600.0; 36 months;дек.29;186.78;C;C1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=42465284;CA;5899.45
39379121;Jan-15;6000.0;Current;; 36 months;юни.49;183.87;A;A2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39379121;MO;2201.03
65231401;;20000.0;Current;20000.0; 60 months;окт.99;434.75;B;B4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65231401;AK;422.54
50605612;Jun-15;15000.0;Current;15000.0; 60 months;13.99;348.95;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50605612;;2430.99
41328726;Feb-15;18000.0;Current;18000.0; 36 months;май.93;547.03;A;A1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=41328726;NJ;5464.37
63469938;;18000.0;Current;18000.0; 36 months;юни.89;554.89;A;A3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63469938;IL;1082.22
55151179;Jul-15;17675.0;Current;17675.0; 60 months;дек.29;395.77;C;;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55151179;NY;2350.48
61036796;Oct-15;13000.0;Current;13000.0; 36 months;май.32;391.5;A;A1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61036796;OR;1342.32
55807865;Jul-15;18350.0;Current;18350.0; 60 months;17.57;461.69;D;D4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55807865;MN;2371.14
60811434;Oct-15;35000.0;Current;35000.0; 60 months;13.33;802.29;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60811434;DE;1682.33
66511572;Dec-15;3500.0;Current;3500.0; 36 months;13.18;118.24;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=66511572;KS;115.68
48374401;May-15;12000.0;Current;12000.0; 60 months;22.99;338.22;F;F2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=48374401;CO;2690.43
64038460;Nov-15;11200.0;Current;11200.0; 60 months;13.67;258.7;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=64038460;MD;525.9
39479538;Jan-15;8000.0;Current;8000.0; 36 months;ное.99;265.68;B;B5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39479538;CA;3182.83
54101211;Jul-15;4200.0;Current;4200.0;;13.99;143.53;C;C4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=54101211;SC;714.39
50054630;May-15;14000.0;Current;14000.0; 36 months;май.32;421.61;A;A1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50054630;MD;2947.13
55545307;Jul-15;5000.0;;5000.0; 36 months;ное.53;164.96;B;B5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55545307;FL;818.39
